ID,Goal,Target,Indicator,ReleaseStatus,ReleaseName,SeriesID,SeriesCode,isDSDSeries,SeriesDescription,SeriesObservationCount,GeoAreaCode,GeoAreaName,TimePeriod,Value,ValueType,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,ObservationID,Age,Freq,Location,Nature,Sex,UnitMultiplier,Units,Level/Status,Name of international agreement,Education level,Type of product,Type of facilities,Name of international institution,Type of occupation,Tariff regime (status),Type of skill,Mode of transportation,Type of mobile technology,Name of non-communicable disease,Type of speed,Migratory status,Disability status,Hazard type,IHR Capacity,Cities,Reporting Type,Quantile,Activity,Observation Status,Policy Domains,Policy instruments,Sampling Stations,Type of waste treatment,Grounds of discrimination,Parliamentary committees,Cause of death,Substance use disorders,Mountain Elevation,Deviation Level,Frequency of Chlorophyll-a concentration,Food Waste Sector,Fiscal intervention stage
926686,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,28.54309,Float,2016,,,,,Geostat,,"",6011980,,,,,FEMALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926687,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,29.39831,Float,2016,,,,,Geostat,,"",6011981,,,,,MALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926661,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,12.06399,Float,2016,,,,,Geostat,,"",6011858,,,,,MALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926662,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,12.91934,Float,2016,,,,,National Statistics Office of Georgia,,"",6011836,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926663,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,14.20438,Float,2016,,,,,Geostat,,"",6011837,,,,,FEMALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926664,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,37.98278,Float,2016,,,,,National Statistics Office of Georgia,,"",6011838,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926665,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,38.53178,Float,2016,,,,,Geostat,,"",6011839,,,,,MALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926666,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,38.55087,Float,2016,,,,,Geostat,,"",6011840,,,,,FEMALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926674,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,1.63018,Float,2016,,,,,National Statistics Office of Georgia,,"",6011968,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926675,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,2.41592,Float,2016,,,,,Geostat,,"",6011969,,,,,MALE,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926676,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,38.28931,Float,2016,,,,,National Statistics Office of Georgia,,"",6011970,,,,,BOTHSEX,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926677,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,38.52308,Float,2016,,,,,Geostat,,"",6011971,,,,,MALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926678,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,39.07271,Float,2016,,,,,Geostat,,"",6011972,,,,,FEMALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926679,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,13.57222,Float,2016,,,,,National Statistics Office of Georgia,,"",6011973,,,,,BOTHSEX,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926680,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,13.83119,Float,2016,,,,,Geostat,,"",6011974,,,,,MALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926681,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,13.96542,Float,2016,,,,,Geostat,,"",6011975,,,,,FEMALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926682,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2016,25.49125,Float,2016,,,,,Geostat,,"",6011976,,,,,FEMALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
926688,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,8.2502,Float,2017,,,,,Geostat,,"",6011982,,,,,MALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926689,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,0.29704,Float,2017,,,,,Geostat,,"",6011990,,,,,FEMALE,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926699,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,21.23425,Float,2017,,,,,National Statistics Office of Georgia,,"",6012000,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
926700,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,23.94067,Float,2017,,,,,Geostat,,"",6012001,,,,,MALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
926701,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,24.23132,Float,2017,,,,,Geostat,,"",6012002,,,,,FEMALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926702,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,25.60553,Float,2017,,,,,National Statistics Office of Georgia,,"",6012003,,,,,BOTHSEX,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926703,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,27.14854,Float,2017,,,,,Geostat,,"",6012004,,,,,MALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926704,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,8.28199,Float,2017,,,,,Geostat,,"",6012005,,,,,FEMALE,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
926705,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,10.74482,Float,2017,,,,,National Statistics Office of Georgia,,"",6012006,,,,,BOTHSEX,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
926690,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,0.86676,Float,2017,,,,,National Statistics Office of Georgia,,"",6011991,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926691,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,1.5065,Float,2017,,,,,Geostat,,"",6011992,,,,,MALE,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926692,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,31.20567,Float,2017,,,,,Geostat,,"",6011993,,,,,FEMALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926693,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,31.84331,Float,2017,,,,,National Statistics Office of Georgia,,"",6011994,,,,,BOTHSEX,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926694,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,32.55929,Float,2017,,,,,Geostat,,"",6011995,,,,,MALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926695,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,9.96732,Float,2017,,,,,Geostat,,"",6011996,,,,,FEMALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926696,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,10.29961,Float,2017,,,,,National Statistics Office of Georgia,,"",6011997,,,,,BOTHSEX,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926697,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,10.67279,Float,2017,,,,,Geostat,,"",6011998,,,,,MALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926698,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,18.82403,Float,2017,,,,,Geostat,,"",6011999,,,,,FEMALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
926706,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,8.18083,Float,2017,,,,,Geostat,,"",6012007,,,,,FEMALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926707,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,31.90368,Float,2017,,,,,Geostat,,"",6011961,,,,,FEMALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926708,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,32.48553,Float,2017,,,,,National Statistics Office of Georgia,,"",6011962,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926709,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,33.13886,Float,2017,,,,,Geostat,,"",6011963,,,,,MALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926710,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,11.50101,Float,2017,,,,,Geostat,,"",6011964,,,,,FEMALE,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
926711,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,15.14935,Float,2017,,,,,National Statistics Office of Georgia,,"",6011965,,,,,BOTHSEX,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
926712,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,19.24607,Float,2017,,,,,Geostat,,"",6011966,,,,,MALE,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
926713,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,8.21351,Float,2017,,,,,National Statistics Office of Georgia,,"",6011984,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926714,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2017,13.51032,Float,2017,,,,,Geostat,,"",6011985,,,,,MALE,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
926715,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,33.35451,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011986,,,,,MALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926716,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,13.43116,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011987,,,,,FEMALE,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
926717,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,16.7197,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011988,,,,,BOTHSEX,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
926718,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,20.50088,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011989,,,,,MALE,,PERCENT,,,,,,,,,INST,,,,,,,,,,G,,,,,,,,,,,,,,,,
926719,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,8.5093,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011959,,,,,FEMALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926720,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,32.2387,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011960,,,,,BOTHSEX,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926729,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,9.06266,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011919,,,,,FEMALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926730,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,9.38153,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011920,,,,,BOTHSEX,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926731,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,9.74816,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011921,,,,,MALE,,PERCENT,,,,,,,,,ARSP,,,,,,,,,,G,,,,,,,,,,,,,,,,
926732,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,19.88997,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011922,,,,,FEMALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
926733,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,21.43723,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011923,,,,,BOTHSEX,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
926734,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,23.21628,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011924,,,,,MALE,,PERCENT,,,,,,,,,TRAF,,,,,,,,,,G,,,,,,,,,,,,,,,,
926721,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,31.26826,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011983,,,,,FEMALE,,PERCENT,,,,,,,,,CMFL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926722,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,8.38853,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011933,,,,,BOTHSEX,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
926723,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,0.17868,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011913,,,,,FEMALE,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926724,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,0.45603,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011914,,,,,BOTHSEX,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926725,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,0.77494,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011915,,,,,MALE,,PERCENT,,,,,,,,,PCPR,,,,,,,,,,G,,,,,,,,,,,,,,,,
926726,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,29.68714,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011916,,,,,FEMALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926727,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,31.09653,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011917,,,,,BOTHSEX,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926728,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,32.71705,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011918,,,,,MALE,,PERCENT,,,,,,,,,COPA,,,,,,,,,,G,,,,,,,,,,,,,,,,
926735,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,28.57484,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011925,,,,,FEMALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926736,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,28.69413,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011926,,,,,BOTHSEX,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926737,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,28.83128,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011927,,,,,MALE,,PERCENT,,,,,,,,,EMAIL,,,,,,,,,,G,,,,,,,,,,,,,,,,
926738,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,8.56452,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011928,,,,,FEMALE,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
926739,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,10.56386,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011929,,,,,BOTHSEX,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
926740,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,12.86271,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011930,,,,,MALE,,PERCENT,,,,,,,,,SOFT,,,,,,,,,,G,,,,,,,,,,,,,,,,
926741,4,4.4,4.4.1,Published,2020.Q4.G.02,2852,SE_ADT_ACTS,1,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",4795,268,Georgia,2018,8.24966,Float,2018,,,,,National Statistics Office of Georgia - GEOSTAT,,"",6011931,,,,,MALE,,PERCENT,,,,,,,,,EPRS,,,,,,,,,,G,,,,,,,,,,,,,,,,
